"id","mahallead","adano","parselno","tapucinsaciklama","tapumahalleref","tapualan","kadastroalan","geom"
680029800,DÝKMEN,"7427","6",BAÐ,55927,620.0,619.349168090412,"POLYGON ((32.835955630171 39.874268360903, 32.835783436753 39.87417697284, 32.836022397141 39.873915677979, 32.836054265338 39.873933465566, 32.836187006215 39.874001290921, 32.835955630171 39.874268360903))"
680029801,DÝKMEN,"7428","2","4 KATLI BETONARME APARTMAN VE ARSASI",55927,723.0,719.233023899923,"POLYGON ((32.838064344574 39.874751366202, 32.837816550179 39.874745975828, 32.837844537677 39.874427191402, 32.837887667886 39.874428062407, 32.838073035718 39.874436157269, 32.838064344574 39.874751366202))"
680029802,DÝKMEN,"7428","8",BAÐ,55927,728.0,722.059376328544,"POLYGON ((32.839278867181 39.874586892095, 32.83917298239 39.874279719666, 32.839223276251 39.874266280044, 32.839402680909 39.874225009919, 32.839507879606 39.874526056892, 32.839278867181 39.874586892095))"
680029803,DÝKMEN,"7428","9",Arsa,55927,810.0,806.673395975789,"POLYGON ((32.83973582039 39.874423340366, 32.839728268076 39.874453951403, 32.839696076054 39.874474261128, 32.839507879606 39.874526056892, 32.839402680909 39.874225009919, 32.839469229386 39.874208530623, 32.839698805926 39.87415580152, 32.83973582039 39.874423340366))"
680029804,DÝKMEN,"7431","3",BAÐ,55927,639.0,639.042373458804,"POLYGON ((32.836387454442 39.873222189358, 32.83650545804 39.873285483408, 32.836553624932 39.873312712375, 32.836328092287 39.873569042938, 32.836141171839 39.873458893412, 32.836387454442 39.873222189358))"
680029805,DÝKMEN,"7431","4",BAÐ,55927,665.0,665.004212740916,"POLYGON ((32.836553624932 39.873312712375, 32.836735450421 39.873410264077, 32.83652074842 39.873669239229, 32.836328092287 39.873569042938, 32.836553624932 39.873312712375))"
680029806,DÝKMEN,"7437","7",BAÐ,55927,156.0,133.935677618619,"POLYGON ((32.842701441963 39.872348706861, 32.842799143099 39.872284927103, 32.842818655776 39.872255833531, 32.842817243 39.872215935549, 32.842765667788 39.872104354317, 32.842689922522 39.871996392321, 32.842713956299 39.871986522599, 32.842883518538 39.872234003489, 32.842887942919 39.872250215236, 32.842881532581 39.872266412306, 32.842864295361 39.872279157125, 32.842701441963 39.872348706861))"
680029807,DÝKMEN,"7439","5","4 KATLI APARTMAN BETON",55927,671.0,670.452797778829,"POLYGON ((32.840259047347 39.872549938661, 32.840065057915 39.872632348858, 32.839862788305 39.872355305007, 32.84005794668 39.872272626579, 32.840259047347 39.872549938661))"
680029808,DÝKMEN,"7441","10",BAÐ,55927,634.0,634.498245544456,"POLYGON ((32.841190858291 39.8705801871, 32.841389970345 39.870858034931, 32.84120581459 39.870936407649, 32.841006586174 39.870658559346, 32.841190858291 39.8705801871))"
680029809,DÝKMEN,"7441","7",BAÐ,55927,739.0,734.323627174619,"POLYGON ((32.841788701451 39.870687730551, 32.84196999105 39.870940335295, 32.841969939285 39.870962851031, 32.841957048985 39.870977243538, 32.84177417409 39.871057870555, 32.841574828219 39.870779122453, 32.841788701451 39.870687730551))"
680029810,DÝKMEN,"7441","8",BAÐ,55927,739.0,736.876308011339,"POLYGON ((32.841564783256 39.870421107355, 32.841588753493 39.87041708727, 32.841606366424 39.870432872434, 32.841788701451 39.870687730551, 32.841574828219 39.870779122453, 32.841375013311 39.870501724247, 32.841564783256 39.870421107355))"
680029811,DÝKMEN,"7441","9","",55927,633.0,635.691490729024,"POLYGON ((32.841389450505 39.870858146455, 32.841190336888 39.870580300046, 32.841374492151 39.870501837152, 32.841574308622 39.870779233935, 32.841389450505 39.870858146455))"
680029813,DÝKMEN,"7442","10",BAÐ,55927,615.0,611.303512198647,"POLYGON ((32.840744197507 39.869946158777, 32.840934211008 39.870214538236, 32.840750171259 39.870293811087, 32.840560744757 39.870024531453, 32.840744197507 39.869946158777))"
680029473,DÝKMEN,"7442","11",BAÐ,55927,615.0,611.838752911122,"POLYGON ((32.840376590086 39.870102993019, 32.840560744757 39.870024531453, 32.840750171259 39.870293811087, 32.840566133385 39.870372092946, 32.840376590086 39.870102993019))"
680029474,DÝKMEN,"7442","12",BAÐ,55927,615.0,611.928624349517,"POLYGON ((32.840376590086 39.870102993019, 32.840566133385 39.870372092946, 32.840382094673 39.870450554607, 32.840192435211 39.870181364141, 32.840376590086 39.870102993019))"
680029475,DÝKMEN,"7442","13",BAÐ,55927,615.0,611.928746869389,"POLYGON ((32.840192435211 39.870181364141, 32.840382094673 39.870450554607, 32.840197938875 39.8705289258, 32.840008396587 39.87025982528, 32.840192435211 39.870181364141))"
680029477,DÝKMEN,"7442","5",BAÐ,55927,615.0,616.73919763661,"POLYGON ((32.840934211008 39.870214538236, 32.841127495371 39.870484362904, 32.840942988842 39.87056309506, 32.840750171259 39.870293811087, 32.840934211008 39.870214538236))"
680029479,DÝKMEN,"7442","6",ARSA,55927,615.0,616.014259109337,"POLYGON ((32.841118248253 39.870136165775, 32.841311766884 39.870405990462, 32.841127495371 39.870484362904, 32.840934211008 39.870214538236, 32.841118248253 39.870136165775))"
